183,4.42e+006,0
202,2.66e+005,30701
202,2.2587e+005,0
202,90000,56487
202,0,0
202,0,0
202,1.878e+005,0
202,1.881e+005,1.8173e+005
202,1.2481e+007,9.4545e+005
202,2.0396e+005,1.9487e+008
202,3000,2.9882e+007
202,5.11e+005,0
202,78600,21303
202,1.8587e+007,0
202,52975,90482
202,4.9046e+005,4.2587e+007
202,2.01e+006,2.3495e+008
202,1.258e+006,0
203,9.3939e+006,4.4239e+005
203,5.043e+005,6.506e+006
203,2.4497e+005,1.3949e+007
203,0,0
203,0,0
203,1.901e+005,0
203,2473,2.6649e+006
203,3.328e+006,9.4092e+007
203,9.9568e+005,1.794e+007
203,3.417e+005,4.0287e+005
203,1.207e+005,2.6332e+005
203,27300,2.4019e+006
203,1.7696e+005,0
203,34312,2.7057e+007
203,2.9638e+006,1.0551e+008
203,5.4682e+006,3.9315e+007
203,5.366e+006,3509.7
207,0,0
207,2119,0
207,0,0
207,1995,0
207,11270,0
207,0,0
207,410,95542
207,186,0
207,0,0
207,2.609e+005,0
207,0,0
207,21,0
207,65000,0
207,47,0
207,2087,0
207,0,0
207,0,0
210,1.87e+006,1.8405e+006
210,28386,4.3626e+006
210,76854,9.7952e+007
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,18938,0
210,0,0
210,0,0
210,0,0
210,0,0
210,0,0
210,15540,49828
210,1.7508e+006,3.2685e+007
210,1.1794e+006,3.0618e+006
217,0,0
217,0,0
217,0,0
217,4.0857e+005,0
217,14000,0
217,86468,0
217,27550,0
217,2.8735e+005,2.4412e+006
217,0,0
217,27722,0
217,1.5285e+005,0
217,0,0
217,0,0
217,6125,0
217,8700,7.2208e+005
217,0,0
217,0,0
220,0,0
220,1127,0
220,0,0
220,752,3.7088e+005
220,30000,0
220,0,0
220,0,0
220,3000,0
220,0,0
220,12008,7.4546e+005
220,0,0
220,0,0
220,1.2244e+006,0
220,212,68823
220,2651,0
220,0,0
220,0,0
222,1.998e+005,4872.2
222,6500,0
222,50700,2.8923e+006
222,0,0
222,0,0
222,382,0
222,0,0
222,0,0
222,50800,63431
222,0,0
222,4000,0
222,0,0
222,0,0
222,0,0
222,4.4e+005,1.1533e+006
222,4.2e+005,3.2676e+007
222,1.79e+005,8.327e+005
223,4.5e+006,0
223,6.4e+005,9.9596e+005
223,1.78e+005,7.5286e+007
223,0,0
223,0,0
223,1.6042e+006,0
223,50000,92936
223,2e+006,1.4113e+006
223,1.36e+006,1.6891e+005
223,3.3e+005,5.0223e+007
223,0,0
223,1.61e+005,0
223,0,0
223,0,0
223,5.75e+006,2.079e+005
223,1.6221e+007,2.1546e+008
223,4.06e+006,19616
228,4.4859e+007,11487
228,9.353e+006,19684
228,2.32e+006,1.7252e+005
228,0,0
228,0,0
228,8.57e+006,0
228,4000,0
228,1.5305e+007,2.0207e+006
228,2.424e+006,2.0749e+005
228,2.253e+006,46549
228,1.59e+005,4.9438e+005
228,9.564e+005,64064
228,0,0
228,0,0
228,7.609e+006,331.22
228,8.7162e+007,5.1654e+006
228,7.2205e+007,1.291e+006
231,8.8e+006,1.0996e+005
231,1.6e+006,2.6355e+007
231,1.3148e+006,4.5104e+009
231,0,0
231,0,0
231,6.898e+006,0
231,1.81e+006,4.9673e+007
231,1.9132e+008,4.2173e+007
231,2.1728e+006,2.6796e+009
231,7.0074e+006,6.0676e+007
231,1.5632e+007,72876
231,5.235e+007,0
231,2.6695e+007,8.3915e+005
231,5.1577e+005,6.5665e+008
231,1.0233e+007,4.6671e+007
231,5.5428e+007,6.9597e+008
231,1.6803e+007,1.0792e+007
233,0,0
233,0,0
233,0,0
233,296,0
233,0,0
233,1.5239e+005,0
233,1.3055e+005,0
233,2.5691e+005,1.8424e+007
233,0,0
233,41841,28761
233,9.9117e+005,0
233,885,0
233,3.8e+005,0
233,23707,0
233,23021,2.289e+005
233,0,0
233,9605,0
236,0,0
236,33057,691.4
236,33328,0
236,3.4832e+005,3.2804e+007
236,1.7229e+005,0
236,87228,0
236,11308,1.2207e+007
236,9.212e+005,3.1501e+007
236,64953,1.8017e+006
236,4.158e+005,3.3858e+007
236,5.952e+005,129.64
236,8165,11175
236,7.8088e+006,1.6565e+006
236,6842,0
236,1.9507e+005,32634
236,302,34406
236,2.2578e+005,63747
248,7.016e+005,0
248,6.7918e+005,0
248,1.1807e+005,31828
248,0,0
248,0,0
248,686,0
248,712,0
248,9.414e+006,1.0929e+006
248,3.3925e+005,2.1019e+005
248,27476,3.8247e+006
248,6872,0
248,2.0893e+005,0
248,0,0
248,0,0
248,4.3389e+005,0
248,5.5986e+006,4.7387e+006
248,2.3614e+006,4.0865e+006
351,3e+006,2.4721e+008
351,7.5405e+006,5563.3
351,1.8336e+006,0
351,3.3201e+006,0
351,66910,0
351,1.1364e+007,0
351,5.4265e+006,0
351,7.931e+007,1.0094e+009
351,4.825e+006,0
351,1.8249e+008,5.2952e+007
351,4.5765e+006,2.1114e+007
351,1.0239e+007,0
351,5.5645e+007,0
351,1.0565e+008,3.6801e+006
351,7.1294e+006,3.7597e+006
351,9.081e+007,4.7308e+008
351,3.1096e+007,4.3677e+005
