Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,360,Indonesia,5510,Production,01233,Eggplants (aubergines),2000,2000,t,270748,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01657,"Ginger, raw",2000,2000,t,115092,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01290.01,Green corn (maize),2000,2000,t,240000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,360,Indonesia,5510,Production,01252,Green garlic,2000,2000,t,59008,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,0142,"Groundnuts, excluding shelled",2000,2000,t,1292000,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01499.05,Kapok fruit,2000,2000,t,282200,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,360,Indonesia,5510,Production,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2000,2000,t,8545.09,I,Imputed value,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01254,Leeks and other alliaceous vegetables,2000,2000,t,311319,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,0112,Maize (corn),2000,2000,t,9677000,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01316,"Mangoes, guavas and mangosteens",2000,2000,t,1031048,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01270,Mushrooms and truffles,2000,2000,t,28000,E,Estimated value,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01950.01,Natural rubber in primary forms,2000,2000,t,1501430,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01653,"Nutmeg, mace, cardamoms, raw",2000,2000,t,21031,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01491.01,Oil palm fruit,2000,2000,t,36380000,E,Estimated value,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2000,2000,t,772818,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01323,Oranges,2000,2000,t,644052,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01241.90,"Other beans, green",2000,2000,t,717064,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01359.90,"Other fruits, n.e.c.",2000,2000,t,922000,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2000,2000,t,74319,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01709.90,Other pulses n.e.c.,2000,2000,t,1018.66,I,Imputed value,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2000,2000,t,24813.14,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01809,Other sugar crops n.e.c.,2000,2000,t,205000,E,Estimated value,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01319,"Other tropical fruits, n.e.c.",2000,2000,t,1191097,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2000,2000,t,462560,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01317,Papayas,2000,2000,t,429207,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01651,"Pepper (Piper spp.), raw",2000,2000,t,69087,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01318,Pineapples,2000,2000,t,393299,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01510,Potatoes,2000,2000,t,977349,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01235,"Pumpkins, squash and gourds",2000,2000,t,158654,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,0113,Rice,2000,2000,t,51898000,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01921.01,"Seed cotton, unginned",2000,2000,t,3786,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01929.05,"Sisal, raw",2000,2000,t,426.48,I,Imputed value,
QCL,Crops and livestock products,360,Indonesia,5510,Production,0141,Soya beans,2000,2000,t,1017634,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01215,Spinach,2000,2000,t,65723,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01802,Sugar cane,2000,2000,t,23900000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,360,Indonesia,5510,Production,01530,Sweet potatoes,2000,2000,t,1827687,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01620,Tea leaves,2000,2000,t,707000,E,Estimated value,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01234,Tomatoes,2000,2000,t,593392,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01970,Unmanufactured tobacco,2000,2000,t,204329,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01658,"Vanilla, raw",2000,2000,t,1681,A,Official figure,
QCL,Crops and livestock products,360,Indonesia,5510,Production,01221,Watermelons,2000,2000,t,179860,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01371,"Almonds, in shell",2000,2000,t,78582.3,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2000,2000,t,28259.2,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01341,Apples,2000,2000,t,2097244.2,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01343,Apricots,2000,2000,t,249700,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01216,Artichokes,2000,2000,t,12536.84,I,Imputed value,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01211,Asparagus,2000,2000,t,10181.29,I,Imputed value,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01312,Bananas,2000,2000,t,38205.8,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,0115,Barley,2000,2000,t,1686039,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01701,"Beans, dry",2000,2000,t,180923,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01702,"Broad beans and horse beans, dry",2000,2000,t,29442.4,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01243,"Broad beans and horse beans, green",2000,2000,t,0,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01212,Cabbages,2000,2000,t,153552.6,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01229,Cantaloupes and other melons,2000,2000,t,1402525.2,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01251,Carrots and turnips,2000,2000,t,276229.3,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01447,Castor oil seeds,2000,2000,t,15.8,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01213,Cauliflowers and broccoli,2000,2000,t,29642.58,I,Imputed value,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01344.02,Cherries,2000,2000,t,213251,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01703,"Chick peas, dry",2000,2000,t,242379,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2000,2000,t,2728.04,I,Imputed value,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2000,2000,t,33120.9,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01232,Cucumbers and gherkins,2000,2000,t,1343103.2,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01314,Dates,2000,2000,t,803887,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01233,Eggplants (aubergines),2000,2000,t,543307.8,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01315,Figs,2000,2000,t,57201.3,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01330,Grapes,2000,2000,t,2097157.3,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01252,Green garlic,2000,2000,t,46344.5,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,0142,"Groundnuts, excluding shelled",2000,2000,t,28779.4,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01374,"Hazelnuts, in shell",2000,2000,t,10290,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01449.02,Hempseed,2000,2000,t,147.04,I,Imputed value,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01922.01,"Jute, raw or retted",2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01352,Kiwi fruit,2000,2000,t,46457.5,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01254,Leeks and other alliaceous vegetables,2000,2000,t,1543.7,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01322,Lemons and limes,2000,2000,t,399287.5,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01704,"Lentils, dry",2000,2000,t,78337,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01214,Lettuce and chicory,2000,2000,t,157272.9,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01441,Linseed,2000,2000,t,118.7,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,0112,Maize (corn),2000,2000,t,1119707,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01316,"Mangoes, guavas and mangosteens",2000,2000,t,12344,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01449.01,Melonseed,2000,2000,t,4132.2,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,0118,Millet,2000,2000,t,11535.7,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01270,Mushrooms and truffles,2000,2000,t,0,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01442,Mustard seed,2000,2000,t,2.96,I,Imputed value,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01450,Olives,2000,2000,t,34649.4,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2000,2000,t,1343588,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01323,Oranges,2000,2000,t,1843041.5,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01241.90,"Other beans, green",2000,2000,t,46003.9,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2000,2000,t,18685,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01329,"Other citrus fruit, n.e.c.",2000,2000,t,683057,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01929.90,"Other fibre crops, raw, n.e.c.",2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01359.90,"Other fruits, n.e.c.",2000,2000,t,168109.2,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2000,2000,t,6105.3,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01449.90,"Other oil seeds, n.e.c.",2000,2000,t,9208.2,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01709.90,Other pulses n.e.c.,2000,2000,t,30438.9,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2000,2000,t,0,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01349.20,Other stone fruits,2000,2000,t,121376.9,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01319,"Other tropical fruits, n.e.c.",2000,2000,t,551543.5,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2000,2000,t,1093467.9,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01317,Papayas,2000,2000,t,98,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01345,Peaches and nectarines,2000,2000,t,288832.5,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01342.01,Pears,2000,2000,t,184142.7,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01705,"Peas, dry",2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01242,"Peas, green",2000,2000,t,10063.5,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01359.01,Persimmons,2000,2000,t,4346.5,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01375,"Pistachios, in shell",2000,2000,t,284454,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01346,Plums and sloes,2000,2000,t,84249,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01321,Pomelos and grapefruits,2000,2000,t,42126.5,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01510,Potatoes,2000,2000,t,3658035,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01235,"Pumpkins, squash and gourds",2000,2000,t,85802.5,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01342.02,Quinces,2000,2000,t,31483.8,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01443,Rape or colza seed,2000,2000,t,8793,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,0113,Rice,2000,2000,t,1972504.8,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,0116,Rye,2000,2000,t,99.3,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01446,Safflower seed,2000,2000,t,1298.7,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01921.01,"Seed cotton, unginned",2000,2000,t,497123.9,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01444,Sesame seed,2000,2000,t,30517.6,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01344.01,Sour cherries,2000,2000,t,43860.8,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,0141,Soya beans,2000,2000,t,76853.2,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01215,Spinach,2000,2000,t,87191.5,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01354,Strawberries,2000,2000,t,25349,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01801,Sugar beet,2000,2000,t,4332172,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01802,Sugar cane,2000,2000,t,2367015,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01445,Sunflower seed,2000,2000,t,91600.9,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01324,"Tangerines, mandarins, clementines",2000,2000,t,655706.8,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01620,Tea leaves,2000,2000,t,222652.5,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01234,Tomatoes,2000,2000,t,3190999,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01970,Unmanufactured tobacco,2000,2000,t,20980,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01376,"Walnuts, in shell",2000,2000,t,129276,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,01221,Watermelons,2000,2000,t,1650040,A,Official figure,
QCL,Crops and livestock products,364,Iran (Islamic Republic of),5510,Production,0111,Wheat,2000,2000,t,8087756,A,Official figure,
QCL,Crops and livestock products,368,Iraq,5510,Production,01371,"Almonds, in shell",2000,2000,t,500,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01341,Apples,2000,2000,t,66000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01343,Apricots,2000,2000,t,27000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,0115,Barley,2000,2000,t,400000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01701,"Beans, dry",2000,2000,t,8900,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01702,"Broad beans and horse beans, dry",2000,2000,t,14000,A,Official figure,
QCL,Crops and livestock products,368,Iraq,5510,Production,01243,"Broad beans and horse beans, green",2000,2000,t,75000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01212,Cabbages,2000,2000,t,17000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01229,Cantaloupes and other melons,2000,2000,t,195000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01251,Carrots and turnips,2000,2000,t,10000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01213,Cauliflowers and broccoli,2000,2000,t,40000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01703,"Chick peas, dry",2000,2000,t,48890,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2000,2000,t,18000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01706,"Cow peas, dry",2000,2000,t,760,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01232,Cucumbers and gherkins,2000,2000,t,390000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01314,Dates,2000,2000,t,932000,A,Official figure,
QCL,Crops and livestock products,368,Iraq,5510,Production,01233,Eggplants (aubergines),2000,2000,t,529000,A,Official figure,
QCL,Crops and livestock products,368,Iraq,5510,Production,01315,Figs,2000,2000,t,7000,A,Official figure,
QCL,Crops and livestock products,368,Iraq,5510,Production,01330,Grapes,2000,2000,t,277000,A,Official figure,
QCL,Crops and livestock products,368,Iraq,5510,Production,01252,Green garlic,2000,2000,t,8500,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,0142,"Groundnuts, excluding shelled",2000,2000,t,15000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01322,Lemons and limes,2000,2000,t,14000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01704,"Lentils, dry",2000,2000,t,2000,A,Official figure,
QCL,Crops and livestock products,368,Iraq,5510,Production,01214,Lettuce and chicory,2000,2000,t,30000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01441,Linseed,2000,2000,t,290,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,0112,Maize (corn),2000,2000,t,55000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,0118,Millet,2000,2000,t,4000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,0117,Oats,2000,2000,t,480,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01239.01,Okra,2000,2000,t,85000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01450,Olives,2000,2000,t,6000,A,Official figure,
QCL,Crops and livestock products,368,Iraq,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2000,2000,t,139000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01253.01,"Onions and shallots, green",2000,2000,t,100000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01323,Oranges,2000,2000,t,270000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01241.90,"Other beans, green",2000,2000,t,8000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01359.90,"Other fruits, n.e.c.",2000,2000,t,63000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2000,2000,t,1750,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2000,2000,t,140000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01345,Peaches and nectarines,2000,2000,t,20000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01342.01,Pears,2000,2000,t,18000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01346,Plums and sloes,2000,2000,t,6000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01321,Pomelos and grapefruits,2000,2000,t,350,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01510,Potatoes,2000,2000,t,545000,A,Official figure,
QCL,Crops and livestock products,368,Iraq,5510,Production,01235,"Pumpkins, squash and gourds",2000,2000,t,35000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01342.02,Quinces,2000,2000,t,1850,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,0113,Rice,2000,2000,t,60000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01921.01,"Seed cotton, unginned",2000,2000,t,33000,A,Official figure,
QCL,Crops and livestock products,368,Iraq,5510,Production,01444,Sesame seed,2000,2000,t,14000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,0114,Sorghum,2000,2000,t,1000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,0141,Soya beans,2000,2000,t,100,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01215,Spinach,2000,2000,t,4000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01241.01,String beans,2000,2000,t,60000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01801,Sugar beet,2000,2000,t,2262.02,I,Imputed value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01802,Sugar cane,2000,2000,t,65000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01445,Sunflower seed,2000,2000,t,7500,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01324,"Tangerines, mandarins, clementines",2000,2000,t,37000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01234,Tomatoes,2000,2000,t,989000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01970,Unmanufactured tobacco,2000,2000,t,2250,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,368,Iraq,5510,Production,01709.01,Vetches,2000,2000,t,1000,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01376,"Walnuts, in shell",2000,2000,t,1900,E,Estimated value,
QCL,Crops and livestock products,368,Iraq,5510,Production,01221,Watermelons,2000,2000,t,653085.75,I,Imputed value,
QCL,Crops and livestock products,368,Iraq,5510,Production,0111,Wheat,2000,2000,t,384000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,372,Ireland,5510,Production,01341,Apples,2000,2000,t,10800,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,0115,Barley,2000,2000,t,1309900,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,01702,"Broad beans and horse beans, dry",2000,2000,t,6000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,372,Ireland,5510,Production,01243,"Broad beans and horse beans, green",2000,2000,t,0,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,01192,Buckwheat,2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,372,Ireland,5510,Production,01212,Cabbages,2000,2000,t,35600,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,01251,Carrots and turnips,2000,2000,t,42200,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,01213,Cauliflowers and broccoli,2000,2000,t,12200,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,01199.90,Cereals n.e.c.,2000,2000,t,3076.3,I,Imputed value,
QCL,Crops and livestock products,372,Ireland,5510,Production,01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2000,2000,t,370,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,01232,Cucumbers and gherkins,2000,2000,t,1900,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,01351.01,Currants,2000,2000,t,1020,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,01659,Hop cones,2000,2000,t,39.86,I,Imputed value,
QCL,Crops and livestock products,372,Ireland,5510,Production,01254,Leeks and other alliaceous vegetables,2000,2000,t,1300,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,01214,Lettuce and chicory,2000,2000,t,9100,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,01270,Mushrooms and truffles,2000,2000,t,59800,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,0117,Oats,2000,2000,t,126600,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2000,2000,t,7800,A,Official figure,
QCL,Crops and livestock products,372,Ireland,5510,Production,01241.90,"Other beans, green",2000,2000,t,1765.77,I,Imputed value,
QCL,Crops and livestock products,372,Ireland,5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2000,2000,t,114.23,I,Imputed value,
QCL,Crops and livestock products,372,Ireland,5510,Production,01359.90,"Other fruits, n.e.c.",2000,2000,t,6712.15,I,Imputed value,
QCL,Crops and livestock products,372,Ireland,5510,Production,01349.20,Other stone fruits,2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
